Project;Baseline;Type;Requirement;ID;Version;Hierarchy #;Description;Status;Priority;Owner;Owner (First Name);Owner (Last Name);Created By;Responsible;Registered Interest;Created On;Last Modified On;Modified By;Source;RequireKey;Charm;Open Points;Hazard Remark;Harm;AFAP justification;Entry Type;Kano Ranking;Test Level;Rearrange Operation;Rearrange Reason;Hazard;Initial Risk Assessment;Residual Risk Assessment;Hazard Type;Validation Procedure State;New;Export;Level of Requirements;Level of Test;Usability;Domain;Applicable Generic Hazard;Hazard Effect To;System S1;Target Release S1;S1 Subsystem;System IGS-Platform;Target Release IGS-Platform;System PreOPlan;Target Release PreOPlan;System ISS;IGS-Platform Subsystem;Target Release ISS;System S3;Target Release S3;S3 Subsystem;System NavSim;Target Release NavSim;Traced System;P1 before;P2 before;P1 after;Polarion Migration
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference to workflow;562935;1.7;2.4.45.52.3.1.1;CAUTIONCause: Change of c-arm position after manual test drivePossible consequences: Risk of crushing!Remedy: After the manual test drive the position of the C-arm must not be changed.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-07-27  16:36:16;Johannes Schmidt;;docUser_3D_scan_collision_people_and_goods;;;;;;Requirement;Basic;System Integration Test;EXPORT;User Manual;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Motorized operation only after manual test drive;562936;1.8;2.4.45.52.3.1.2;Release for motorized 3D scan after manual test drive;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:04:11;Yesin Gasmi (EXT);;motorized_3Dscan_only_after_test_s1;;;;;;Requirement;Basic;System Integration Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;XCU;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference - Continuous activation;562937;3.1;2.4.45.52.3.1.3;<XREF>562377</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:05:09;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;System Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;MCU;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference - Emergency stop at every point of motorized movement activation;562938;2.1;2.4.45.52.3.1.4;<XREF>562345</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:05:09;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;System Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;MCU;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference to set max. speed 3D scan;562939;2.0;2.4.45.52.3.1.5;See <XREF>563486</XREF>.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-06-17  11:37:30;Johannes Schmidt;;;;;;;;Headline;Basic;System Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;MCU;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Patient cannot be salvaged;562940;1.4;2.4.45.52.4;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:03:59;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;System Test;none;n.a.;Not Determined;Not determined;Not determined;Hazard;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Orbital drive is failing;562941;1.5;2.4.45.52.4.1;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-09-26  14:48:46;Klaus-Peter Fichtner (EXT);;;;;;#Haz46;See general justifications in the introduction which apply here. No additional practical mitigations are available to further reduce or prevent the risk of loss of movement functionality.;Headline;Basic;System Test;none;n.a.;Not Determined;2-C;2-B;Cause;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;;NotDetermined;D;Med;C;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);C-arm can be moved manually;562942;2.1;2.4.45.52.4.1.1;<XREF>562449</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:05:09;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;System Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;MainU;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Treatment on the wrong side;562943;1.4;2.4.45.52.5;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:03:59;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;System Test;none;n.a.;Not Determined;Not determined;Not determined;Hazard;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Image orientation confused;562944;1.6;2.4.45.52.5.1;Image orientation confused due to wrong user input;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-09-26  14:48:47;Klaus-Peter Fichtner (EXT);;;;;;#Haz27#Haz41#Haz51#Haz31;See general justifications in the introduction which apply here.;Headline;Basic;System Test;none;n.a.;Not Determined;2-C;2-B;Cause;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;;NotDetermined;E;Med;C;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference to User Manual - Correct Position of Patient;562945;3.1;2.4.45.52.5.1.1;<XREF>562959</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:05:09;Yesin Gasmi (EXT);;docUser_patient_positioned_correctly;;;;;;Headline;Basic;System Integration Test;EXPORT;User Manual;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);3D scan is unavailable;562946;1.4;2.4.45.52.6;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:03:59;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;System Test;none;n.a.;Not Determined;Not determined;Not determined;Hazard;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Orbital drive fails or other error;562947;1.5;2.4.45.52.6.1;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-09-26  14:48:47;Klaus-Peter Fichtner (EXT);;;;;;#Haz41 #Haz51;See general justifications in the introduction which apply here. No additional practical mitigations are available to further reduce or prevent the risk of loss of movement functionality.;Headline;Basic;System Test;none;n.a.;Not Determined;2-A;2-A;Cause;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;;NotDetermined;C;Low;C;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);No measure required;562948;1.4;2.4.45.52.6.1.1;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:03:59;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;System Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;MainU;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);3D Imaging;562949;1.4;2.4.45.53;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:03:59;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;n.a.;none;n.a.;Not Determined;Not determined;Not determined;Function;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Multi Planar Reconstruction (MPR);562950;1.4;2.4.45.53.1;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:04:11;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;System Test;none;n.a.;Not Determined;Not determined;Not determined;Hazard;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Artifacts that might be mistaken for anatomical structures;562951;1.5;2.4.45.53.1.1;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-09-26  14:48:47;Klaus-Peter Fichtner (EXT);;;;;;#Haz20 #Haz41#Haz51#Haz31;See general justifications in the introduction which apply here.;Headline;Basic;System Test;none;n.a.;Not Determined;2-C;2-B;Cause;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;;NotDetermined;E;Low;D;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Artifacts Image Quality test for MPR,562952,1.5,2.4.45.53.1.1.1,""Service DocumentsCAUTIONCause: Artifacts in Multi Planar Reconstruction (MPR) 3D imaging, image quality testPossible Consequences: Artifacts could lead to wrong decisions or treatments.Remedy: Perform 3D relevant calibration (Tune UP/Projection Geometry + IZeroCalibration)and IQ test during the regular maintenance interval."",Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2021-08-07  15:04:11,Yesin Gasmi (EXT),,docCS_image_quality_test_s1,,,,,,Requirement,Basic,System Integration Test,EXPORT,Service Documentation,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,Yes,None,,,S1M,VB10,,,,,,,,,,,,,,NotDetermined,,,,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Artifacts Maintenance recommendation in the user manual;562953;1.4;2.4.45.53.1.1.2;CAUTIONCause: Missing regular maintenancePossible consequences: Insufficient image quality!Remedy: It is recommended to maintain the system regularly to achieve the best possible image quality.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:03:59;Yesin Gasmi (EXT);;docUser_artifacts_that_might_be_mistaken;;;;;;Requirement;Basic;System Integration Test;EXPORT;User Manual;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Alignment error;562954;1.5;2.4.45.53.1.2;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-09-26  14:48:47;Klaus-Peter Fichtner (EXT);;;;;;#Haz20 #Haz41#Haz51#Haz31;See general justifications in the introduction which apply here.;Headline;Basic;System Test;none;n.a.;Not Determined;2-C;2-B;Cause;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;;NotDetermined;E;Low;D;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Alignment error Image Quality test for MPR;562955;1.4;2.4.45.53.1.2.1;Image Quality test in service workflow;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:04:08;Yesin Gasmi (EXT);;docCS_alignment_error_quality_test_s1;;;;;;Requirement;Basic;System Integration Test;EXPORT;Service Documentation;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference - Artifacts Maintenance recommendation in the user manual;562956;3.1;2.4.45.53.1.2.2;<XREF>562953</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:05:09;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;System Integration Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Wrong orientation of the reconstructed 3D volume;562957;1.4;2.4.45.53.2;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:03:59;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;System Test;none;n.a.;Not Determined;Not determined;Not determined;Hazard;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Wrong input of patient orientation;562958;1.5;2.4.45.53.2.1;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-09-26  14:48:47;Klaus-Peter Fichtner (EXT);;;;;;#Haz27#Haz41#Haz51#Haz31;See general justifications in the introduction which apply here.;Headline;empty;System Test;none;n.a.;Not Determined;2-C;2-B;Cause;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;;NotDetermined;D;Med;C;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);User Manual - Verify Patient Position and Orientation;562959;2.4;2.4.45.53.2.1.1;CAUTIONCause: Wrong input of patient orientation.Possible consequences: Risk of injury to the patient!Remedy: Please verify the correct patient to system relation and patient orientation.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:04:17;Yesin Gasmi (EXT);;docUser_wrong_input_of_patient_orientation;;;;;;Requirement;Basic;System Integration Test;EXPORT;User Manual;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Orientation of Image and P-matrices,562961,3.8,2.4.45.53.2.1.2,""Encapsulation and separate software tests for volume orientation calculation according to patient position.In the MPR and VRT view, images shall be displayed with an orientation indicator according to the 3D volume information."",Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2022-09-16  12:44:54,Javier Lopez Leal,,picture_and_p_matrices_same_orientation_s1 ,,,,,,Requirement,Basic,System Integration Test,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,FLC,,,,,,,,,,,,,NotDetermined,,,,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);3D Imaging incorrect;562962;1.4;2.4.45.53.3;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:04:00;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;System Test;none;n.a.;Not Determined;Not determined;Not determined;Hazard;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Acquired set of 2D image assigned to wrong P-matrix;562963;1.5;2.4.45.53.3.1;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-09-26  14:48:47;Klaus-Peter Fichtner (EXT);;;;;;#Haz20 #Haz41#Haz51#Haz31;See general justifications in the introduction which apply here.;Headline;Basic;System Test;none;n.a.;Not Determined;2-C;2-B;Cause;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;;NotDetermined;E;Low;D;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Assure correct assignment;562964;1.7;2.4.45.53.3.1.1;Assure an correct assignment of the 2D images to the P-Matrix throughout the imaging application.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-09-16  12:44:54;Javier Lopez Leal;;correct_assignment_of_2D_s1;;;;;;Requirement;Basic;System Integration Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;FLC;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Wrong assignment of P-matrices to scan protocol;562965;1.5;2.4.45.53.3.2;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-09-26  14:48:47;Klaus-Peter Fichtner (EXT);;;;;;#Haz20 #Haz41#Haz51#Haz31;See general justifications in the introduction which apply here.;Headline;Basic;System Test;none;n.a.;Not Determined;2-C;2-B;Cause;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;;NotDetermined;E;Low;D;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Correct assignment of scan config;562966;1.7;2.4.45.53.3.2.1;Assure correct assignment of scan config to the correct P-Matrix;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-09-16  12:44:54;Javier Lopez Leal;;correct_assignment_of_scan_protocol_s1 ;;;;;;Requirement;Basic;System Integration Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;FLC;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);3D reconstruction;562967;1.4;2.4.45.54;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:04:00;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;n.a.;none;n.a.;Not Determined;Not determined;Not determined;Function;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Functional Hazards 3D Imaging insufficient;562968;1.4;2.4.45.54.1;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:04:00;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;System Test;none;n.a.;Not Determined;Not determined;Not determined;Hazard;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Artifact level too high;562969;1.5;2.4.45.54.1.1;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-09-26  14:48:47;Klaus-Peter Fichtner (EXT);;;;;;#Haz20 #Haz41#Haz51#Haz31;See general justifications in the introduction which apply here.;Headline;Basic;System Test;none;n.a.;Not Determined;2-C;2-B;Cause;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;;NotDetermined;E;Low;D;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference - Artifacts Maintenance recommendation in the user manual;562970;3.1;2.4.45.54.1.1.1;<XREF>562953</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:05:09;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;System Integration Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Impaired image acquisition;562971;1.4;2.4.45.54.2;Impaired image acquisition leads to useless basis for interventional decision and therefore additional strain on the patient;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:04:05;Yesin Gasmi (EXT);;;;;;;;Headline;Basic;System Test;none;n.a.;Not Determined;Not determined;Not determined;Hazard;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Patient moves,562972,1.5,2.4.45.54.2.1,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2022-09-26  14:48:47,Klaus-Peter Fichtner (EXT),,,,,,#Haz20 #Haz41#Haz51#Haz31,""See general justifications in the introduction which apply here. The operator manual advises to avoid patient movement during a 3D scan, to lock relevant brakes to avoid unintended system movement during a 3D scan, and to use the whole available orbital range for the scan."",Headline,Basic,System Test,none,n.a.,Not Determined,2-C,2-B,Cause,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,Patient,S1M,VB10,,,,,,,,,,,,,,NotDetermined,E,Low,D,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);User Manual - patient movement during 3D;562973;1.7;2.4.45.54.2.1.1;CAUTIONCause: Patient movement during the 3D scanPossible consequences: Insufficient image quality!Remedy: Patient movement has to be avoided during the 3D scan.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-10-12  13:03:37;Johannes Schmidt;;docUser_patient_moves;;;;;;Requirement;Basic;System Integration Test;EXPORT;User Manual;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);System/C-armswings;562974;1.5;2.4.45.54.2.2;System/C-arm swings due to start up pressure of drive;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-09-26  14:48:47;Klaus-Peter Fichtner (EXT);;;;;;#Haz20 #Haz41#Haz51#Haz31;See general justifications in the introduction which apply here.;Headline;Basic;System Test;none;n.a.;Not Determined;2-C;2-B;Cause;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;;NotDetermined;E;Low;D;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Ramp function;562975;1.4;2.4.45.54.2.2.1;Drive starts with ramp function;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:04:00;Yesin Gasmi (EXT);;ramp_function_s1;;;;;;Requirement;Basic;System Integration Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;MainU;;;;;;;;;;;;;NotDetermined;;;;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),System shifts during scan,562976,1.5,2.4.45.54.2.3,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-07-29,2022-09-26  14:48:47,Klaus-Peter Fichtner (EXT),,,,,,#Haz20 #Haz41#Haz51#Haz31,""See general justifications in the introduction which apply here. The operator manual advises to avoid patient movement during a 3D scan, to lock relevant brakes to avoid unintended system movement during a 3D scan, and to use the whole available orbital range for the scan."",Headline,Basic,System Test,none,n.a.,Not Determined,2-C,2-B,Cause,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,Patient,S1M,VB10,,,,,,,,,,,,,,NotDetermined,E,Low,D,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);User Manual - System shift during 3D;562977;2.5;2.4.45.54.2.3.1;CAUTIONCause: System shifts during the 3D scanPossible consequences: Impaired 3D image acquisition!Remedy: All brakes need to be closed and the system shall not be touched by user to avoid that the system shifts.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-07-27  16:42:03;Johannes Schmidt;;docUser_system_shifts;;;;;;Requirement;Basic;System Integration Test;EXPORT;User Manual;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);C-arm angulation does not correspond to calibration area;562978;1.5;2.4.45.54.2.4;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-09-26  14:48:47;Klaus-Peter Fichtner (EXT);;;;;;#Haz20 #Haz41#Haz51#Haz31;See general justifications in the introduction which apply here.;Headline;Basic;System Test;none;n.a.;Not Determined;2-C;2-B;Cause;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;;NotDetermined;E;Low;D;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Retrieval of C-arm angulation;562979;2.3;2.4.45.54.2.4.1;Start of 3D scan only possible if C-arm angulation is inside of the defined allowed 3d scan angulation area (e.g. +/- 15°).;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2021-08-07  15:04:00;Yesin Gasmi (EXT);;allowed_angulation_s1;;;;;;Requirement;Basic;System Integration Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;XCU;;;;;;;;;;;;;NotDetermined;;;;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Image quality for image reconstuction impaired;562980;1.5;2.4.45.54.2.5;Image quality for image reconstuction impaired due to insufficient long term stability of the C-arm;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-09-26  14:48:47;Klaus-Peter Fichtner (EXT);;;;;;#Haz20 #Haz41#Haz51#Haz31;See general justifications in the introduction which apply here.;Headline;Basic;System Test;none;n.a.;Not Determined;2-C;2-B;Cause;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;;NotDetermined;E;Low;D;
PS_S1;Current Baseline;06H_Risk_Analysis (06H);System calibration via calibration phantom;562981;2.6;2.4.45.54.2.5.1;System calibration via calibration phantom. The system checks the date since the last calibration. After 24 month without recalibration the user receives a warning notice telling him to perform a recalibration.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-07-29;2022-09-16  12:44:55;Javier Lopez Leal;;system_calibration_via_calibration_phantom_s1;;;;;;Requirement;Basic;System Integration Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;FLC;;;;;;;;;;;;;NotDetermined;;;;
