;Project;Baseline;Type;Section;Chapter;Function;Hazard;Cause;Measure;Hierarchy #;ID;Entry Type;Hazard Type;RequireKey;Requirement;Description;Status;Priority;Owner;Owner (First Name);Owner (Last Name);Created By;Responsible;Registered Interest;Created On;Last Modified On;Modified By;Source;Charm;Open Points;S1 Subsystem;Hazard Remark;Harm;AFAP justification;Kano Ranking;Test Level;Rearrange Operation;Rearrange Reason;Initial Risk Assessment;Residual Risk Assessment;Validation Procedure State;New;Export;Level of Requirements;Level of Test;Usability;Domain;Applicable Generic Hazard;Hazard Effect To;System S1;Target Release S1;System IGS-Platform;Target Release IGS-Platform;System PreOPlan;Target Release PreOPlan;System ISS;IGS-Platform Subsystem;Target Release ISS;System S3;Target Release S3;S3 Subsystem;System NavSim;Target Release NavSim;Traced System;P1 before;P2 before;P1 after;Polarion Migration;Hierarchy
1444;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;19;1;1;2.4.45.19.1.1.2;562750;Requirement;Measure;um_CollimatorCheck;User Manual - Collimator Check;CAUTIONCause: Wrong collimator setting.Possible Consequences: Dose not as required!Remedy: The collimators need to be set so that at least one edge of the leaves is visible in the fluoroscopy image. This must be checked daily.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;EXPORT;User Manual;Not determined;Not determined;NotForTC;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '19', '1', '1', '2']
1445;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;19;1;1;2.4.45.19.1.1.3;562751;Requirement;Measure;serv_CollimatorAdjust_s1;Adjustment of the collimator plate;Regular check of the collimator plate adjustment per the Maintenance Plan by prescribed check.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;EXPORT;Service Documentation;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '19', '1', '1', '3']
1446;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;19;1;1;2.4.45.19.1.1.4;562752;Headline;Measure;;Reference - Perform calibration of collimator leaves;<XREF>562696</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;System Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '19', '1', '1', '4']
1447;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;19;2;;2.4.45.19.2;562753;Headline;Hazard;;Eye injury (visual disturbance);;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Non-ionizing radiation;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '19', '2']
1448;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;19;2;1;2.4.45.19.2.1;562754;Headline;Cause;;Unintended look into the laser beam for a lengthy time;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:38;Klaus-Peter Fichtner (EXT);;;;;;#Haz34;See general justifications in the introduction which apply here. The operator manual advises to take care of the laser light. No additional practical mitigations are available to further reduce or prevent eye exposure to the laser beam.;Basic;n.a.;none;n.a.;1-C;1-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;D;;['2', '4', '45', '19', '2', '1']
1449;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;19;2;1;2.4.45.19.2.1.1;562755;Headline;Measure;;Usage of laser class 1;<XREF>562338</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;NotForTC;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '19', '2', '1', '1']
1450;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;20;;;2.4.45.20;562756;Headline;Function;;Zoom format change;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '20']
1451;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;20;1;;2.4.45.20.1;562757;Headline;Hazard;;Dose not as desired;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Ionizing radiation;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '20', '1']
1452;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;20;1;1;2.4.45.20.1.1;562758;Headline;Cause;;Error in FD zoom change;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:38;Klaus-Peter Fichtner (EXT);;;;;;#Haz50 #Haz40#Haz30;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;1-C;1-C;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;E;;['2', '4', '45', '20', '1', '1']
1453;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;20;1;1;2.4.45.20.1.1.1;562759;Headline;Measure;;Adjustment of the collimator plate;<XREF>562749</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '20', '1', '1', '1']
1454;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;21;;;2.4.45.21;562760;Headline;Function;;Exchange grid;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '21']
1455;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;21;1;;2.4.45.21.1;562761;Headline;Hazard;;Dose not as desired;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Ionizing radiation,Incorrect or inappropriate output;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '21', '1']
1456;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;21;1;1;2.4.45.21.1.1;562762;Headline;Cause;;Incorrect grid status, inserted, removed;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:38;Klaus-Peter Fichtner (EXT);;;;;;#Haz50 #Haz40#Haz30;See general justifications in the introduction which apply here. The operator manual advises to pick the correct imaging parameters and settings and to perform regular checks.;Basic;n.a.;none;n.a.;1-D;1-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;F;Low;D;;['2', '4', '45', '21', '1', '1']
1457;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;21;1;1;2.4.45.21.1.1.1;562763;Requirement;Measure;Removable_Grid_s1;Detect grid status;It has to be detected at the system if grid is inserted or not.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;16.09.2022 12:44;Javier Lopez Leal;;;;FLC,MainU,XCU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '21', '1', '1', '1']
1458;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;21;1;1;2.4.45.21.1.1.2;562764;Headline;Measure;;User Manual - Incorrect Grid Status;<XREF>562738</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '21', '1', '1', '2']
1459;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;22;;;2.4.45.22;562765;Headline;Function;;Release patient;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '22']
1460;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;22;1;;2.4.45.22.1;562766;Headline;Hazard;;Infection: A patient is infected by virus/bacteria due to bad disinfection of the system;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Bacteria, viruses,Infection;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '22', '1']
1461;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;22;1;1;2.4.45.22.1.1;562767;Headline;Cause;;Insufficient cleaning of system between patients;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:38;Klaus-Peter Fichtner (EXT);;;;;;#Haz29;See general justifications in the introduction which apply here. The operator manual advises the user to drape the system appropriately and to clean the system correctly.;Basic;n.a.;none;n.a.;2-D;2-C;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User,Service Personnel;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Med;D;;['2', '4', '45', '22', '1', '1']
1462;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;22;1;1;2.4.45.22.1.1.1;562768;Requirement;Measure;OpeningsInCovers_s1;Reducing openings and gaps;Covers are designed that openings and gaps are reduced.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;10.03.2022 13:39;Rudolf Siebenhaar;;;;MainU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '22', '1', '1', '1']
1463;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;22;1;1;2.4.45.22.1.1.2;562769;Headline;Measure;;User Manual - Cleaning of Wheels;<XREF>563241</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '22', '1', '1', '2']
1464;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;22;2;;2.4.45.22.2;562770;Headline;Hazard;;Delayed or no treatment;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Inadequate user information;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '22', '2']
1465;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;22;2;1;2.4.45.22.2.1;562771;Headline;Cause;;Blood or other liquids damage system;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz33#Haz42;See general justifications in the introduction which apply here. The operator manual advises the user to drape the system appropriately and to clean the system correctly.;Basic;n.a.;none;n.a.;3-B;3-A;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User;S1M;VB10;;;;;;;;;;;;;NotDetermined;D;Low;C;;['2', '4', '45', '22', '2', '1']
1466;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;22;2;1;2.4.45.22.2.1.1;562772;Headline;Measure;;Reference - Spillage of Liquids on System;<XREF>562238</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '22', '2', '1', '1']
1467;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;22;2;2;2.4.45.22.2.2;562773;Headline;Cause;;Cleaning and disinfection substances damage system;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz40;See general justifications in the introduction which apply here. The operator manual advises the user to drape the system appropriately and to clean the system correctly.;Basic;n.a.;none;n.a.;1-C;1-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;D;;['2', '4', '45', '22', '2', '2']
1468;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;22;2;2;2.4.45.22.2.2.1;562774;Headline;Measure;;User Manual - Insufficient cleaning;<XREF>562240</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;N.A.;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '22', '2', '2', '1']
1469;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;22;3;;2.4.45.22.3;562775;Headline;Hazard;;Undesired radiation;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Ionizing radiation;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '22', '3']
1470;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;22;3;1;2.4.45.22.3.1;562776;Headline;Cause;;Cleaning person accidentally steps on footswitch;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz50 ;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;1-C;1-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;User;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;D;;['2', '4', '45', '22', '3', '1']
1471;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;22;3;1;2.4.45.22.3.1.1;562777;Requirement;Measure;docUser_system_switch_off;User Manual - System switch-off;CAUTIONCause: Inadvertent actuation of the foot pedal.Possible consequences: Risk of radiationRemedy: Switch off system before cleaning.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;EXPORT;User Manual;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '22', '3', '1', '1']
1472;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;22;3;1;2.4.45.22.3.1.2;562778;Headline;Measure;;EmergencyStop;see <XREF>562345</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;17.06.2022 11:23;Johannes Schmidt;;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '22', '3', '1', '2']
1473;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;23;;;2.4.45.23;562779;Headline;Function;;Select patient from patient list;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '23']
1474;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;23;1;;2.4.45.23.1;562780;Headline;Hazard;;No hazard on system level;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '23', '1']
1475;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;23;1;1;2.4.45.23.1.1;562781;Headline;Cause;;None;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '23', '1', '1']
1476;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;23;1;1;2.4.45.23.1.1.1;562782;Headline;Measure;;None;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '23', '1', '1', '1']
1477;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;24;;;2.4.45.24;562783;Headline;Function;;Image display;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '24']
1478;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;24;1;;2.4.45.24.1;562784;Headline;Hazard;;Incorrect treatment  basis;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Assignment of image, data, objects;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '24', '1']
1479;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;24;1;1;2.4.45.24.1.1;562785;Headline;Cause;;Confusing of, mix-up of images/series from different patients.;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz26#Haz41#Haz51#Haz31;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;2-C;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;D;;['2', '4', '45', '24', '1', '1']
1480;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;24;1;1;2.4.45.24.1.1.1;562786;Requirement;Measure;StoreTogetherHcopyMon;Always Display Patient Data;The system shall show patient name during examination. Hint:Please note, this measure neither includes exported images nor print-outs (hardcopy) as hazard and cause is related to time period of examination in accordance to intended use (IFU). Anonymizing of image data sets is not in scope of this hazard, either.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;16.09.2022 12:44;Javier Lopez Leal;;;;FLC;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '24', '1', '1', '1']
1481;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;24;1;1;2.4.45.24.1.1.2;562787;Requirement;Measure;FLC_Images_for_registered_patient;Correct image assignment;FLC assigns acquired 2D images to the patient who was registered at the time the images have been acquired.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;14.08.2021 11:05;Yesin Gasmi (EXT);;;;FLC;;;;Basic;Subsystem Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '24', '1', '1', '2']
1482;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;24;1;2;2.4.45.24.1.2;562788;Headline;Cause;;Images are sorted or numbered incorrectly;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz26#Haz41#Haz51#Haz31;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;2-C;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;D;;['2', '4', '45', '24', '1', '2']
1483;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;24;1;2;2.4.45.24.1.2.1;562789;Requirement;Measure;FLC_StoreImagenumber;Image number storage in header;Storage of the image number in the image header of the 2D images.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;14.08.2021 11:05;Yesin Gasmi (EXT);;;;FLC;;;;Basic;Subsystem Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '24', '1', '2', '1']
1484;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;25;;;2.4.45.25;562790;Headline;Function;;Close Patient;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '25']
1485;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;25;1;;2.4.45.25.1;562791;Headline;Hazard;;No hazard on system level;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '25', '1']
1486;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;25;1;1;2.4.45.25.1.1;562792;Headline;Cause;;None;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '25', '1', '1']
1487;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;25;1;1;2.4.45.25.1.1.1;562793;Headline;Measure;;None;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '25', '1', '1', '1']
1488;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;26;;;2.4.45.26;562794;Headline;Function;;Disconnect Trolley and Main Unit;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '26']
1489;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;26;1;;2.4.45.26.1;562795;Headline;Hazard;;Hazardous voltage present at the trolley-chassis connection after disconnecting trolley and main unit;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '26', '1']
